log_id,router,dataset_name,destination,raw_destination,sensitive,blockchain_hash,blockchain_tx_hash,routing_latency_ms,backend_write_latency_ms,total_latency_ms,success,energy_cpu_pkg_j,payload_bytes,proc_cpu_pct,proc_rss_mb,level,component,log_source,content,event_template
6005,direct_minio,loghub,minio,minio,False,,,0.0001910011633299291,0.10626299626892433,0.10645399743225425,True,0.0,64,0.0,879.22688,INFO,dfs.DataNode$PacketResponder,HDFS,PacketResponder 2 for block blk_-6670958622368987959 terminating,PacketResponder <*> for block blk_<*> terminating
6006,direct_minio,loghub,minio,minio,False,,,0.000171996362041682,0.1100309964385815,0.11020299280062318,True,0.0,121,0.0,879.22688,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.43.115:50010 is added to blk_3050920587428079149 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6007,direct_minio,loghub,minio,minio,False,,,0.00024600012693554163,0.10160699457628652,0.10185299470322207,True,0.0,121,0.0,879.230976,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.80:50010 is added to blk_7888946331804732825 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6008,direct_minio,loghub,minio,minio,False,,,0.00021100277081131935,0.10402599582448602,0.10423699859529734,True,0.0,120,0.0,879.230976,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.11.85:50010 is added to blk_2377150260128098806 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6009,direct_minio,loghub,minio,minio,False,,,0.00022500171326100826,0.10764799662865698,0.10787299834191799,True,0.0,62,0.0,879.230976,INFO,dfs.DataNode$PacketResponder,HDFS,PacketResponder 2 for block blk_572492839287299681 terminating,PacketResponder <*> for block blk_<*> terminating
6010,direct_minio,loghub,minio,minio,False,,,0.0002219967427663505,0.10640199616318569,0.10662399290595204,True,0.0,74,0.0,879.230976,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_3587508140051953248 of size 67108864 from /10.251.42.84,Received block blk_<*> of size <*> from /<*>
6011,direct_minio,loghub,minio,minio,False,,,0.00023299799067899585,0.09210300049744546,0.09233599848812446,True,0.0,76,0.0,879.230976,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_5402003568334525940 of size 67108864 from /10.251.214.112,Received block blk_<*> of size <*> from /<*>
6012,direct_minio,loghub,minio,minio,False,,,0.00026099587557837367,0.10587900032987818,0.10613999620545655,True,0.0,88,0.0,879.230976,INFO,dfs.DataNode$DataXceiver,HDFS,Receiving block blk_5792489080791696128 src: /10.251.30.6:33145 dest: /10.251.30.6:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
6013,direct_minio,loghub,minio,minio,False,,,0.000261999957729131,0.0849759962875396,0.08523799624526873,True,0.0,94,0.0,879.230976,INFO,dfs.DataNode$DataXceiver,HDFS,Receiving block blk_1724757848743533110 src: /10.251.111.130:49851 dest: /10.251.111.130:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
6014,direct_minio,loghub,minio,minio,False,,,0.0003230015863664448,0.09747699368745089,0.09779999527381733,True,0.0,120,0.0,879.230976,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.8:50010 is added to blk_8015913224713045110 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6015,direct_minio,loghub,minio,minio,False,,,0.00024699693312868476,0.11122899741167203,0.11147599434480071,True,0.0,93,0.0,879.230976,INFO,dfs.DataNode$DataXceiver,HDFS,Receiving block blk_-5623176793330377570 src: /10.251.75.228:53725 dest: /10.251.75.228:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
6016,direct_minio,loghub,minio,minio,False,,,0.00028299837140366435,0.10796300193760544,0.1082460003090091,True,0.0,131,0.0,879.230976,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000590_0/part-00590. blk_-1727475099218615100,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
6017,direct_minio,loghub,minio,minio,False,,,0.00022899621399119496,0.1025950041366741,0.1028240003506653,True,0.0,63,0.0,879.230976,INFO,dfs.DataNode$PacketResponder,HDFS,PacketResponder 1 for block blk_5017373558217225674 terminating,PacketResponder <*> for block blk_<*> terminating
6018,direct_minio,loghub,minio,minio,False,,,0.00029199873097240925,0.0981800039880909,0.09847200271906331,True,0.0,74,0.0,879.230976,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_9212264480425680329 of size 67108864 from /10.251.123.1,Received block blk_<*> of size <*> from /<*>
6019,direct_minio,loghub,minio,minio,False,,,0.000271997123491019,0.10406100045656785,0.10433299758005887,True,0.0,131,0.0,879.230976,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000742_0/part-00742. blk_-7878121102358435702,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
6020,direct_minio,loghub,minio,minio,False,,,0.00024600012693554163,0.08372499723918736,0.0839709973661229,True,0.0,122,0.0,879.230976,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.130:50010 is added to blk_4568434182693165548 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6021,direct_minio,loghub,minio,minio,False,,,0.00016400008462369442,0.06562800263054669,0.06579200271517038,True,0.0,76,0.0,879.230976,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-5704899712662113150 of size 67108864 from /10.251.91.229,Received block blk_<*> of size <*> from /<*>
6022,direct_minio,loghub,minio,minio,False,,,0.00017799902707338333,0.06771300104446709,0.06789100007154047,True,0.0,121,0.0,879.230976,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.79:50010 is added to blk_-4794867979917102672 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6023,direct_minio,loghub,minio,minio,False,,,0.0002809974830597639,0.06321899854810908,0.06349999603116885,True,0.0,121,0.0,879.230976,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.197:50010 is added to blk_8763662564934652249 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6024,direct_minio,loghub,minio,minio,False,,,0.00018100399756804109,0.06867000047350302,0.06885100447107106,True,0.0,76,0.0,879.230976,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-5861636720645142679 of size 67108864 from /10.251.70.211,Received block blk_<*> of size <*> from /<*>
6025,direct_minio,loghub,minio,minio,False,,,0.00024800101527944207,0.09739900269778445,0.0976470037130639,True,0.0,121,0.0,879.230976,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.134:50010 is added to blk_7453815855294711849 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6026,direct_minio,loghub,minio,minio,False,,,0.0002949964255094528,0.121259996376466,0.12155499280197546,True,0.0,93,0.0,879.230976,INFO,dfs.DataNode$DataXceiver,HDFS,Receiving block blk_-28342503914935090 src: /10.251.123.132:57542 dest: /10.251.123.132:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
6027,direct_minio,loghub,minio,minio,False,,,0.0008499991963617504,0.09252800373360515,0.0933780029299669,True,0.0,75,0.0,879.230976,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_8291449241650212794 of size 67108864 from /10.251.89.155,Received block blk_<*> of size <*> from /<*>
6028,direct_minio,loghub,minio,minio,False,,,0.00018900027498602867,0.10432899580337107,0.1045179960783571,True,0.0,131,0.0,879.230976,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_000487_0/part-00487. blk_-5319073033164653435,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
6029,direct_minio,loghub,minio,minio,False,,,0.00044600164983421564,0.10569999722065404,0.10614599887048826,True,0.0,51,0.0,879.230976,INFO,dfs.DataBlockScanner,HDFS,Verification succeeded for blk_-4980916519894289629,Verification succeeded for blk_<*>
6030,direct_minio,loghub,minio,minio,False,,,0.0002540036803111434,0.11254400305915624,0.11279800673946738,True,0.0,76,0.0,879.230976,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-5974833545991408899 of size 67108864 from /10.251.31.180,Received block blk_<*> of size <*> from /<*>
6031,direct_minio,loghub,minio,minio,False,,,0.0002899978426285088,0.09496399434283376,0.09525399218546227,True,0.0,93,0.0,879.230976,INFO,dfs.DataNode$DataXceiver,HDFS,Receiving block blk_-5009020203888190378 src: /10.251.199.19:52622 dest: /10.251.199.19:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
6032,direct_minio,loghub,minio,minio,False,,,0.00020599691197276115,0.12157900346210226,0.12178500037407503,True,0.0,75,0.0,879.230976,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_6921674711959888070 of size 67108864 from /10.251.65.203,Received block blk_<*> of size <*> from /<*>
6033,direct_minio,loghub,minio,minio,False,,,0.0002849992597475648,0.1050469945766963,0.10533199383644387,True,0.0,120,0.0,879.230976,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.7.244:50010 is added to blk_5165786360127153975 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6034,direct_minio,loghub,minio,minio,False,,,0.0002259985194541514,0.10796900460263714,0.1081950031220913,True,0.0,94,0.0,879.230976,INFO,dfs.DataNode$DataXceiver,HDFS,Receiving block blk_2937758977269298350 src: /10.251.194.129:37476 dest: /10.251.194.129:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
6035,direct_minio,loghub,minio,minio,False,,,0.00023799657355993986,0.10364400077378377,0.10388199734734371,True,0.0,119,0.0,879.230976,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.191:50010 is added to blk_673825774073966710 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6036,direct_minio,loghub,minio,minio,False,,,0.0002529995981603861,0.10278199624735862,0.103034995845519,True,0.0,76,0.0,879.230976,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-7526945448667194862 of size 67108864 from /10.251.203.80,Received block blk_<*> of size <*> from /<*>
6037,direct_minio,loghub,minio,minio,False,,,0.00028299837140366435,0.10167800064664334,0.101960999018047,True,0.0,76,0.0,879.230976,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-2094397855762091248 of size 67108864 from /10.251.126.83,Received block blk_<*> of size <*> from /<*>
6038,direct_minio,loghub,minio,minio,False,,,0.0002090018824674189,0.10508499690331519,0.1052939987857826,True,0.0,77,0.0,879.235072,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-8523968015014407246 of size 67108864 from /10.251.214.225,Received block blk_<*> of size <*> from /<*>
6039,direct_minio,loghub,minio,minio,False,,,0.00022799940779805183,0.09673000022303313,0.09695799963083118,True,0.0,121,0.0,879.235072,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.89.155:50010 is added to blk_8181993091797661153 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6040,direct_minio,loghub,minio,minio,False,,,0.00019300205167382956,0.06601599307032302,0.06620899512199685,True,0.0,93,0.0,879.235072,INFO,dfs.DataNode$DataXceiver,HDFS,Receiving block blk_-6276023454199613372 src: /10.251.65.237:34085 dest: /10.251.65.237:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
6041,direct_minio,loghub,minio,minio,False,,,0.00014399847714230418,0.07370700041064993,0.07385099888779223,True,0.0,74,0.0,879.235072,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_4755566011267050000 of size 67108864 from /10.251.75.79,Received block blk_<*> of size <*> from /<*>
6042,direct_minio,loghub,minio,minio,False,,,0.0001590015017427504,0.07556299533462152,0.07572199683636427,True,0.0,75,0.0,879.235072,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-3909548841543565741 of size 3542967 from /10.251.195.33,Received block blk_<*> of size <*> from /<*>
6043,direct_minio,loghub,minio,minio,False,,,0.00021899904822930694,0.1002650024020113,0.10048400145024061,True,0.0,93,0.0,879.235072,INFO,dfs.DataNode$DataXceiver,HDFS,Receiving block blk_-6809181994368905854 src: /10.250.17.225:51754 dest: /10.250.17.225:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
6044,direct_minio,loghub,minio,minio,False,,,0.00015099794836714864,0.08982200233731419,0.08997300028568134,True,0.0,75,0.0,879.235072,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_8829027411458566099 of size 67108864 from /10.251.38.214,Received block blk_<*> of size <*> from /<*>
6045,direct_minio,loghub,minio,minio,False,,,0.00018299760995432734,0.09271599992644042,0.09289899753639475,True,0.0,120,0.0,879.235072,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-29548654251973735 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6046,direct_minio,loghub,minio,minio,False,,,0.00019399885786697268,0.07075999747030437,0.07095399632817134,True,0.0,64,0.0,879.235072,INFO,dfs.DataNode$PacketResponder,HDFS,PacketResponder 1 for block blk_-5073870177832699716 terminating,PacketResponder <*> for block blk_<*> terminating
6047,direct_minio,loghub,minio,minio,False,,,0.0001770022208802402,0.09067999781109393,0.09085700003197417,True,0.0,75,0.0,879.235072,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-8241093737585222406 of size 67108864 from /10.250.5.161,Received block blk_<*> of size <*> from /<*>
6048,direct_minio,loghub,minio,minio,False,,,0.0001680018613114953,0.08308999531436712,0.08325799717567861,True,0.0,123,0.0,879.235072,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_-2480595760294717232 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6049,direct_minio,loghub,minio,minio,False,,,0.00024199835024774075,0.10338999709347263,0.10363199544372037,True,0.0,63,0.0,879.235072,INFO,dfs.DataNode$PacketResponder,HDFS,PacketResponder 0 for block blk_7791237942696729620 terminating,PacketResponder <*> for block blk_<*> terminating
6050,direct_minio,loghub,minio,minio,False,,,0.00019700382836163044,0.0683170001138933,0.06851400394225493,True,0.0,121,0.0,879.235072,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.134:50010 is added to blk_2113880130496815041 size 3549917,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6051,direct_minio,loghub,minio,minio,False,,,0.0001630032784305513,0.06493900582427159,0.06510200910270214,True,0.0,75,0.0,879.235072,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_1064470652608359218 of size 67108864 from /10.251.39.242,Received block blk_<*> of size <*> from /<*>
6052,direct_minio,loghub,minio,minio,False,,,0.0001410007826052606,0.06371000199578702,0.06385100277839229,True,0.0,121,0.0,879.235072,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.110.8:50010 is added to blk_-1661553043410372067 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6053,direct_minio,loghub,minio,minio,False,,,0.00013199314707890153,0.070170994149521,0.0703029872965999,True,0.0,64,0.0,879.235072,INFO,dfs.DataNode$PacketResponder,HDFS,PacketResponder 1 for block blk_-1527267659500322006 terminating,PacketResponder <*> for block blk_<*> terminating
6054,direct_minio,loghub,minio,minio,False,,,0.00019599974621087313,0.08162899757735431,0.08182499732356519,True,0.0,63,0.0,879.239168,INFO,dfs.DataNode$PacketResponder,HDFS,PacketResponder 1 for block blk_4886940526690879848 terminating,PacketResponder <*> for block blk_<*> terminating
6055,direct_minio,loghub,minio,minio,False,,,0.0002910019247792661,0.10519899660721421,0.10548999853199348,True,0.0,75,0.0,879.239168,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-2452477352812192142 of size 67108864 from /10.250.7.244,Received block blk_<*> of size <*> from /<*>
6056,direct_minio,loghub,minio,minio,False,,,0.00021400046534836292,0.10206499428022653,0.10227899474557489,True,0.0,64,0.0,879.239168,INFO,dfs.DataNode$PacketResponder,HDFS,PacketResponder 0 for block blk_-4229375751333894621 terminating,PacketResponder <*> for block blk_<*> terminating
6057,direct_minio,loghub,minio,minio,False,,,0.0002529995981603861,0.10603199916658923,0.10628499876474962,True,0.0,90,0.0,879.239168,INFO,dfs.DataNode$DataXceiver,HDFS,Receiving block blk_-774267833966018354 src: /10.251.38.53:51057 dest: /10.251.38.53:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
6058,direct_minio,loghub,minio,minio,False,,,0.0002439992385916412,0.09371699707116932,0.09396099630976096,True,0.0,130,0.0,879.239168,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_001648_0/part-01648. blk_2513940824125131775,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
6059,direct_minio,loghub,minio,minio,False,,,0.0002500019036233425,0.10187899897573516,0.1021290008793585,True,0.032288,131,0.0,879.239168,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.allocateBlock: /user/root/rand/_temporary/_task_200811092030_0001_m_001866_0/part-01866. blk_-1282453782148343691,BLOCK* NameSystem.allocateBlock: /<*>/part-<*>. blk_<*>
6060,direct_minio,loghub,minio,minio,False,,,0.00023400207282975316,0.06635600584559143,0.06659000791842118,True,0.0,75,0.0,879.239168,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-518701095493827363 of size 67108864 from /10.251.214.67,Received block blk_<*> of size <*> from /<*>
6061,direct_minio,loghub,minio,minio,False,,,0.00019300205167382956,0.08489500032737851,0.08508800237905234,True,0.0,122,0.0,879.239168,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.106.50:50010 is added to blk_-2530087534157630851 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6062,direct_minio,loghub,minio,minio,False,,,0.00026600173441693187,0.0943529958021827,0.09461899753659964,True,0.0,121,0.0,879.239168,INFO,dfs.FSNamesystem,HDFS,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.198.196:50010 is added to blk_427714267500527780 size 67108864,BLOCK* NameSystem.addStoredBlock: blockMap updated: <*>:<*> is added to blk_<*> size <*>
6063,direct_minio,loghub,minio,minio,False,,,0.00020599691197276115,0.10427799861645326,0.10448399552842602,True,0.0,74,0.0,879.239168,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-967145856473901804 of size 67108864 from /10.250.6.191,Received block blk_<*> of size <*> from /<*>
6064,direct_minio,loghub,minio,minio,False,,,0.00023699976736679673,0.10512800508877262,0.10536500485613942,True,0.0,75,0.0,879.239168,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_8408125361497769001 of size 67108864 from /10.251.70.211,Received block blk_<*> of size <*> from /<*>
6065,direct_minio,loghub,minio,minio,False,,,0.0002450033207423985,0.11152400111313909,0.11176900443388149,True,0.0,77,0.0,879.239168,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-1614641487214609125 of size 67108864 from /10.251.193.175,Received block blk_<*> of size <*> from /<*>
6066,direct_minio,loghub,minio,minio,False,,,0.00021000596461817622,0.09694699838291854,0.09715700434753671,True,0.0,74,0.0,879.239168,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_7577595658377008671 of size 67108864 from /10.251.71.97,Received block blk_<*> of size <*> from /<*>
6067,direct_minio,loghub,minio,minio,False,,,0.00025099870981648564,0.09169500117423013,0.09194599988404661,True,0.0,73,0.0,879.239168,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_3777400576053320362 of size 67108864 from /10.251.31.5,Received block blk_<*> of size <*> from /<*>
6068,direct_minio,loghub,minio,minio,False,,,0.00021499727154150605,0.08941599662648514,0.08963099389802665,True,0.0,64,0.0,879.239168,INFO,dfs.DataNode$PacketResponder,HDFS,PacketResponder 0 for block blk_-5852844080027817147 terminating,PacketResponder <*> for block blk_<*> terminating
6069,direct_minio,loghub,minio,minio,False,,,0.00019300205167382956,0.08964500011643395,0.08983800216810778,True,0.0,76,0.0,879.239168,INFO,dfs.DataNode$PacketResponder,HDFS,Received block blk_-2129171714384027465 of size 67108864 from /10.251.75.228,Received block blk_<*> of size <*> from /<*>
6070,direct_minio,loghub,minio,minio,False,,,0.0002259985194541514,0.09259899525204673,0.09282499377150089,True,0.0,51,0.0,879.243264,INFO,dfs.DataBlockScanner,HDFS,Verification succeeded for blk_-2827716238972737794,Verification succeeded for blk_<*>
6071,direct_minio,loghub,minio,minio,False,,,0.0002349988790228963,0.08749200060265139,0.08772699948167428,True,0.0,91,0.0,879.243264,INFO,dfs.DataNode$DataXceiver,HDFS,Receiving block blk_-3509323198988774369 src: /10.250.6.214:52922 dest: /10.250.6.214:50010,Receiving block blk_<*> src: /<*>:<*> dest: /<*>:<*>
6072,direct_minio,loghub,minio,minio,False,,,0.00021899904822930694,0.08826400153338909,0.0884830005816184,True,0.0,63,0.0,879.243264,INFO,dfs.DataNode$PacketResponder,HDFS,PacketResponder 0 for block blk_9093049293972551787 terminating,PacketResponder <*> for block blk_<*> terminating
6073,direct_minio,loghub,minio,minio,False,,,0.00022600579541176558,0.0918990044738166,0.09212501026922837,True,0.0,104,0.0,879.243264,INFO,dfs.FSDataset,HDFS,Deleting block blk_1781953582842324563 file /mnt/hadoop/dfs/data/current/subdir5/blk_1781953582842324563,Deleting block blk_<*> file /<*>/blk_<*>
6074,direct_minio,loghub,minio,minio,False,,,0.00021499727154150605,0.08912199700716883,0.08933699427871034,True,0.0,76,0.0,879.243264,INFO,dfs.DataNode$DataXceiver,HDFS,10.251.194.213:50010 Served block blk_-7724713468912166542 to /10.251.203.80,<*>:<*> Served block blk_<*> to /<*>
6075,direct_minio,loghub,minio,minio,False,,,0.00019599974621087313,0.08816100307740271,0.08835700282361358,True,0.0,75,0.0,879.243264,INFO,dfs.DataNode$DataXceiver,HDFS,10.251.91.229:50010 Served block blk_-3358448553918665902 to /10.251.91.229,<*>:<*> Served block blk_<*> to /<*>
6076,direct_minio,loghub,minio,minio,False,,,0.00019599974621087313,0.0965349972830154,0.09673099702922627,True,0.0,75,0.0,879.243264,INFO,dfs.DataNode$DataXceiver,HDFS,10.251.39.192:50010 Served block blk_-5341992729755584578 to /10.251.39.192,<*>:<*> Served block blk_<*> to /<*>
6077,direct_minio,loghub,minio,minio,False,,,0.00017099955584853888,0.10969599679810926,0.1098669963539578,True,0.0,73,0.0,879.243264,INFO,dfs.DataNode$DataXceiver,HDFS,10.250.5.237:50010 Served block blk_3166960787499091856 to /10.251.43.147,<*>:<*> Served block blk_<*> to /<*>
6078,direct_minio,loghub,minio,minio,False,,,0.0004629982868209481,0.1052209991030395,0.10568399738986045,True,0.0,89,0.0,879.243264,WARN,dfs.DataNode$DataXceiver,HDFS,10.251.30.85:50010:Got exception while serving blk_-2918118818249673980 to /10.251.90.64:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
6079,direct_minio,loghub,minio,minio,False,,,0.00018900027498602867,0.10560300142969936,0.10579200170468539,True,0.0,91,0.0,879.243264,WARN,dfs.DataNode$DataXceiver,HDFS,10.251.126.255:50010:Got exception while serving blk_8376667364205250596 to /10.251.91.159:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
6080,direct_minio,loghub,minio,minio,False,,,0.00015899422578513622,0.10741200094344094,0.10757099516922608,True,0.0,75,0.0,879.243264,INFO,dfs.DataNode$DataXceiver,HDFS,10.251.71.68:50010 Served block blk_-2794533871450434534 to /10.251.199.150,<*>:<*> Served block blk_<*> to /<*>
6081,direct_minio,loghub,minio,minio,False,,,0.0002309971023350954,0.10355500126024708,0.10378599836258218,True,0.0,91,0.0,879.243264,WARN,dfs.DataNode$DataXceiver,HDFS,10.251.123.132:50010:Got exception while serving blk_3763728533434719668 to /10.251.38.214:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
6082,direct_minio,loghub,minio,minio,False,,,0.00019099388737231493,0.11488800373626873,0.11507899762364104,True,0.0,91,0.0,879.243264,WARN,dfs.DataNode$DataXceiver,HDFS,10.250.13.188:50010:Got exception while serving blk_6241141267506413726 to /10.251.194.245:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
6083,direct_minio,loghub,minio,minio,False,,,0.00019199796952307224,0.10304299939889461,0.10323499736841768,True,0.0,75,0.0,879.243264,INFO,dfs.DataNode$DataXceiver,HDFS,10.251.214.32:50010 Served block blk_-6520030462660619051 to /10.251.215.70,<*>:<*> Served block blk_<*> to /<*>
6084,direct_minio,loghub,minio,minio,False,,,0.00020500010577961802,0.10031500278273597,0.10052000288851559,True,0.0,90,0.0,879.243264,WARN,dfs.DataNode$DataXceiver,HDFS,10.251.199.19:50010:Got exception while serving blk_8466246428293623262 to /10.251.106.37:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
6085,direct_minio,loghub,minio,minio,False,,,0.00023599568521603942,0.11378500494174659,0.11402100062696263,True,0.0,89,0.0,879.243264,WARN,dfs.DataNode$DataXceiver,HDFS,10.250.9.207:50010:Got exception while serving blk_-3140754468249228022 to /10.250.9.207:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
6086,direct_minio,loghub,minio,minio,False,,,0.00023799657355993986,0.07329200161620975,0.07352999818976969,True,0.0,90,0.0,879.24736,WARN,dfs.DataNode$DataXceiver,HDFS,10.251.202.134:50010:Got exception while serving blk_3441699978641526775 to /10.251.126.5:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
6087,direct_minio,loghub,minio,minio,False,,,0.00016499689081683755,0.06644400127697736,0.0666089981677942,True,0.0,73,0.0,879.24736,INFO,dfs.DataNode$DataXceiver,HDFS,10.250.6.214:50010 Served block blk_5739119717322549945 to /10.251.43.115,<*>:<*> Served block blk_<*> to /<*>
6088,direct_minio,loghub,minio,minio,False,,,0.00015499972505494952,0.10558700159890577,0.10574200132396072,True,0.0,89,0.0,879.24736,WARN,dfs.DataNode$DataXceiver,HDFS,10.250.14.196:50010:Got exception while serving blk_-305633040016166849 to /10.251.38.53:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
6089,direct_minio,loghub,minio,minio,False,,,0.0004109970177523792,0.08277000597445294,0.08318100299220532,True,0.0,93,0.0,879.24736,WARN,dfs.DataNode$DataXceiver,HDFS,10.251.107.227:50010:Got exception while serving blk_-6290631608800952376 to /10.251.109.209:,<*>:<*>:Got exception while serving blk_<*> to /<*>:
