LogID,Level,Component,LogSource,Content,EventTemplate,clickhouse_latency,minio_latency,clickhouse_energy,minio_energy,latency_diff,severity,has_errors,is_security,best_backend,routing_reason
8538,INFO,python.PythonRunner,Spark,"Times: total = 42, boot = -92, init = 133, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",6.033582998497877,0.0773060019128024,0.0,0.0,5.956276996585075,0,0,0,minio,energy_efficient
8539,INFO,executor.Executor,Spark,Finished task 3.0 in stage 14.0 (TID 598). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,7.1902509953361005,0.0810489946161396,0.021902689875,0.0,7.109202000719961,0,0,0,minio,energy_efficient
8540,INFO,executor.Executor,Spark,Finished task 2.0 in stage 14.0 (TID 590). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.399598005169537,0.077547003456857,0.0,0.0,5.32205100171268,0,0,0,minio,energy_efficient
8541,INFO,executor.Executor,Spark,Finished task 0.0 in stage 14.0 (TID 562). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.982109003525693,0.0812370053608901,0.0,0.0,5.900871998164803,0,0,0,minio,energy_efficient
8542,INFO,executor.Executor,Spark,Finished task 4.0 in stage 14.0 (TID 599). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,7.124825999198947,0.081438003689982,0.0,0.0,7.043387995508965,0,0,0,minio,energy_efficient
8543,INFO,executor.Executor,Spark,Finished task 1.0 in stage 14.0 (TID 576). 2087 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.945482000242919,0.1073849998647347,0.02063764125,0.0,5.838097000378184,0,0,0,minio,energy_efficient
8544,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 612,Got assigned task <*>,7.252419003634714,0.0936619981075637,0.0,0.0,7.15875700552715,0,0,0,minio,energy_efficient
8545,INFO,executor.Executor,Spark,Running task 0.0 in stage 15.0 (TID 612),Running task <*> in stage <*> (TID <*>),5.097489003674127,0.0808420008979737,0.0,0.0,5.016647002776153,0,0,0,minio,energy_efficient
8546,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 626,Got assigned task <*>,5.9480919953784905,0.0828929987619631,0.0,0.0,5.865198996616527,0,0,0,minio,energy_efficient
8547,INFO,executor.Executor,Spark,Running task 1.0 in stage 15.0 (TID 626),Running task <*> in stage <*> (TID <*>),8.119612997688819,0.0783319992478936,0.019262100125,0.0,8.041280998440925,0,0,0,minio,energy_efficient
8548,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 636,Got assigned task <*>,4.932099996949546,0.0781420021667145,0.0,0.0,4.8539579947828315,0,0,0,minio,energy_efficient
8549,INFO,executor.Executor,Spark,Running task 2.0 in stage 15.0 (TID 636),Running task <*> in stage <*> (TID <*>),7.456907995219808,0.0806359967100434,0.0,0.0,7.376271998509765,0,0,0,minio,energy_efficient
8550,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 638,Got assigned task <*>,5.148176001966931,0.1256670002476312,0.0,0.0,5.0225090017193,0,0,0,minio,energy_efficient
8551,INFO,executor.Executor,Spark,Running task 3.0 in stage 15.0 (TID 638),Running task <*> in stage <*> (TID <*>),7.263774001330603,0.0910880044102668,0.022063223125,0.0,7.172685996920336,0,0,0,minio,energy_efficient
8552,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 639,Got assigned task <*>,6.065516994567588,0.0834860038594342,0.0,0.0,5.982030990708154,0,0,0,minio,energy_efficient
8553,INFO,executor.Executor,Spark,Running task 4.0 in stage 15.0 (TID 639),Running task <*> in stage <*> (TID <*>),6.425890001992229,0.0764360011089593,0.0,0.0,6.34945400088327,0,0,0,minio,energy_efficient
8554,INFO,broadcast.TorrentBroadcast,Spark,Started reading broadcast variable 24,Started reading broadcast variable <*>,7.436678999511059,0.0788350007496774,0.0165573375,0.0,7.357843998761382,0,0,0,minio,energy_efficient
8555,INFO,storage.MemoryStore,Spark,"Block broadcast_24_piece0 stored as bytes in memory (estimated size 5.6 KB, free 393.0 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)",7.302133999473881,0.0785689990152604,0.0,0.0,7.2235650004586205,0,0,0,minio,energy_efficient
8556,INFO,broadcast.TorrentBroadcast,Spark,Reading broadcast variable 24 took 10 ms,Reading broadcast variable <*> took <*> ms,6.692802999168634,0.1019929986796341,0.0,0.0,6.590810000489,0,0,0,minio,energy_efficient
8557,INFO,storage.MemoryStore,Spark,"Block broadcast_24 stored as values in memory (estimated size 9.8 KB, free 402.8 KB)","Block <*> stored as values in memory (estimated size <*>, free <*>)",5.310911001288332,0.08747199899517,0.0,0.0,5.223439002293162,0,0,0,minio,energy_efficient
8558,INFO,spark.CacheManager,Spark,"Partition rdd_21_1 not found, computing it","Partition rdd_<*> not found, computing it",6.286357995122671,0.0799859990365803,0.0178411799999999,0.0,6.206371996086091,0,0,0,minio,energy_efficient
8559,INFO,spark.CacheManager,Spark,"Partition rdd_21_4 not found, computing it","Partition rdd_<*> not found, computing it",6.540561000292655,0.078921002568677,0.0,0.0,6.461639997723978,0,0,0,minio,energy_efficient
8560,INFO,spark.CacheManager,Spark,"Partition rdd_21_3 not found, computing it","Partition rdd_<*> not found, computing it",6.589791999431327,0.0788050019764341,0.0,0.0,6.510986997454893,0,0,0,minio,energy_efficient
8561,INFO,spark.CacheManager,Spark,"Partition rdd_21_2 not found, computing it","Partition rdd_<*> not found, computing it",7.652438995137345,0.094105998869054,0.0,0.0,7.558332996268291,0,0,0,minio,energy_efficient
8562,INFO,spark.CacheManager,Spark,"Partition rdd_21_0 not found, computing it","Partition rdd_<*> not found, computing it",6.021743996825535,0.080142002843786,0.0,0.0,5.941601993981749,0,0,0,minio,energy_efficient
8563,INFO,storage.BlockManager,Spark,Found block rdd_2_1 locally,Found block rdd_<*> locally,5.058278002252337,0.099283002782613,0.0,0.0,4.9589949994697236,0,0,0,minio,energy_efficient
8564,INFO,storage.BlockManager,Spark,Found block rdd_2_4 locally,Found block rdd_<*> locally,6.180827993375715,0.1237890028278343,0.0,0.0,6.0570389905478805,0,0,0,minio,energy_efficient
8565,INFO,storage.BlockManager,Spark,Found block rdd_2_3 locally,Found block rdd_<*> locally,6.565434996446129,0.1268400010303594,0.0,0.0,6.4385949954157695,0,0,0,minio,energy_efficient
8566,INFO,storage.BlockManager,Spark,Found block rdd_2_2 locally,Found block rdd_<*> locally,7.676715002162382,0.1340910021099262,0.0,0.0,7.542624000052456,0,0,0,minio,energy_efficient
8567,INFO,storage.BlockManager,Spark,Found block rdd_2_0 locally,Found block rdd_<*> locally,9.52146900090156,0.1195169970742426,0.0,0.0,9.401952003827317,0,0,0,minio,energy_efficient
8568,INFO,python.PythonRunner,Spark,"Times: total = 40, boot = -95, init = 135, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",5.996863001200836,0.1116460043704137,0.0,0.0,5.885216996830422,0,0,0,minio,energy_efficient
8569,INFO,python.PythonRunner,Spark,"Times: total = 39, boot = -96, init = 135, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",6.153162001282908,0.1147450020653195,0.033797882625,0.0,6.0384169992175885,0,0,0,minio,energy_efficient
8570,INFO,python.PythonRunner,Spark,"Times: total = 41, boot = -98, init = 139, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",6.143769001937471,0.114882001071237,0.0,0.0,6.028887000866234,0,0,0,minio,energy_efficient
8571,INFO,python.PythonRunner,Spark,"Times: total = 40, boot = -99, init = 139, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",6.349550996674225,0.1180889958050102,0.0,0.0,6.2314620008692145,0,0,0,minio,energy_efficient
8572,INFO,python.PythonRunner,Spark,"Times: total = 40, boot = -95, init = 135, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",6.685300999379251,0.1156669968622736,0.0,0.0,6.5696340025169775,0,0,0,minio,energy_efficient
8573,INFO,storage.MemoryStore,Spark,"Block rdd_21_1 stored as bytes in memory (estimated size 162.0 B, free 403.0 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)",5.759628998930566,0.1143609988503158,0.021735163,0.0,5.64526800008025,0,0,0,minio,energy_efficient
8574,INFO,storage.MemoryStore,Spark,"Block rdd_21_4 stored as bytes in memory (estimated size 200.0 B, free 403.2 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)",5.823531995702069,0.111443005152978,0.0,0.0,5.712088990549091,0,0,0,minio,energy_efficient
8575,INFO,storage.MemoryStore,Spark,"Block rdd_21_3 stored as bytes in memory (estimated size 194.0 B, free 403.4 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)",5.496028003108222,0.0867120033944957,0.0,0.0,5.409315999713726,0,0,0,minio,energy_efficient
8576,INFO,storage.MemoryStore,Spark,"Block rdd_21_2 stored as bytes in memory (estimated size 163.0 B, free 403.5 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)",5.771108997578267,0.0827160038170404,0.0,0.0,5.6883929937612265,0,0,0,minio,energy_efficient
8577,INFO,storage.MemoryStore,Spark,"Block rdd_21_0 stored as bytes in memory (estimated size 244.0 B, free 403.8 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)",6.895764992805198,0.081669000792317,0.013606082875,0.0,6.814095992012881,0,0,0,minio,energy_efficient
8578,INFO,python.PythonRunner,Spark,"Times: total = 38, boot = 19, init = 19, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",6.319933003396727,0.078124001447577,0.0,0.0,6.24180900194915,0,0,0,minio,energy_efficient
8579,INFO,python.PythonRunner,Spark,"Times: total = 39, boot = 20, init = 19, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",5.496277000929695,0.0948369997786358,0.0,0.0,5.401440001151059,0,0,0,minio,energy_efficient
8580,INFO,python.PythonRunner,Spark,"Times: total = 38, boot = 19, init = 19, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",5.178667001018766,0.0842949957586824,0.0,0.0,5.094372005260084,0,0,0,minio,energy_efficient
8581,INFO,python.PythonRunner,Spark,"Times: total = 40, boot = 17, init = 23, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",6.009580996760633,0.0898239959497004,0.013767813,0.0,5.919757000810932,0,0,0,minio,energy_efficient
8582,INFO,executor.Executor,Spark,Finished task 1.0 in stage 15.0 (TID 626). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.551490998186637,0.0811029967735521,0.0,0.0,5.470388001413085,0,0,0,minio,energy_efficient
8583,INFO,python.PythonRunner,Spark,"Times: total = 42, boot = 18, init = 24, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",6.0152680016472,0.0813090009614825,0.0,0.0,5.933959000685718,0,0,0,minio,energy_efficient
8584,INFO,executor.Executor,Spark,Finished task 3.0 in stage 15.0 (TID 638). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.65871900471393,0.0800549969426356,0.0,0.0,5.578664007771295,0,0,0,minio,energy_efficient
8585,INFO,executor.Executor,Spark,Finished task 4.0 in stage 15.0 (TID 639). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.990714998915792,0.0841829969431273,0.0115601615,0.0,5.906532001972665,0,0,0,minio,energy_efficient
8586,INFO,executor.Executor,Spark,Finished task 2.0 in stage 15.0 (TID 636). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.553904993575998,0.1074519968824461,0.0,0.0,5.4464529966935515,0,0,0,minio,energy_efficient
8587,INFO,executor.Executor,Spark,Finished task 0.0 in stage 15.0 (TID 612). 2667 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.146572999365162,0.0831079960335046,0.0,0.0,5.0634650033316575,0,0,0,minio,energy_efficient
8588,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 643,Got assigned task <*>,5.217526995693333,0.1026989993988536,0.0,0.0,5.114827996294479,0,0,0,minio,energy_efficient
8589,INFO,executor.Executor,Spark,Running task 0.0 in stage 16.0 (TID 643),Running task <*> in stage <*> (TID <*>),4.927316003886517,0.1077559936675243,0.0,0.0,4.819560010218993,0,0,0,minio,energy_efficient
8590,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 657,Got assigned task <*>,4.9490569945191965,0.112137000542134,0.017481921875,0.0,4.836919993977062,0,0,0,minio,energy_efficient
8591,INFO,executor.Executor,Spark,Running task 1.0 in stage 16.0 (TID 657),Running task <*> in stage <*> (TID <*>),5.44272200204432,0.0873079989105463,0.0,0.0,5.355414003133774,0,0,0,minio,energy_efficient
8592,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 671,Got assigned task <*>,4.948449997755233,0.0817280015326105,0.0,0.0,4.866721996222623,0,0,0,minio,energy_efficient
8593,INFO,executor.Executor,Spark,Running task 2.0 in stage 16.0 (TID 671),Running task <*> in stage <*> (TID <*>),5.382281000493094,0.0796800013631582,0.0,0.0,5.302600999129936,0,0,0,minio,energy_efficient
8594,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 678,Got assigned task <*>,5.39868699706858,0.0793140061432495,0.0,0.0,5.319372990925331,0,0,0,minio,energy_efficient
8595,INFO,broadcast.TorrentBroadcast,Spark,Started reading broadcast variable 25,Started reading broadcast variable <*>,5.196334997890517,0.0794750012573786,0.016864210125,0.0,5.1168599966331385,0,0,0,minio,energy_efficient
8596,INFO,executor.Executor,Spark,Running task 3.0 in stage 16.0 (TID 678),Running task <*> in stage <*> (TID <*>),6.389382004272193,0.0863500026753172,0.0,0.0,6.3030320015968755,0,0,0,minio,energy_efficient
8597,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 679,Got assigned task <*>,5.287423999106977,0.0870770018082112,0.0,0.0,5.200346997298766,0,0,0,minio,energy_efficient
8598,INFO,executor.Executor,Spark,Running task 4.0 in stage 16.0 (TID 679),Running task <*> in stage <*> (TID <*>),5.829857000207994,0.0806210009614005,0.0,0.0,5.749235999246594,0,0,0,minio,energy_efficient
8599,INFO,storage.MemoryStore,Spark,"Block broadcast_25_piece0 stored as bytes in memory (estimated size 5.7 KB, free 409.5 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)",6.1647399998037145,0.081184996815864,0.0,0.0,6.0835550029878505,0,0,0,minio,energy_efficient
8600,INFO,broadcast.TorrentBroadcast,Spark,Reading broadcast variable 25 took 11 ms,Reading broadcast variable <*> took <*> ms,5.736437997256871,0.0853359961183741,0.0,0.0,5.651102001138497,0,0,0,minio,energy_efficient
8601,INFO,storage.MemoryStore,Spark,"Block broadcast_25 stored as values in memory (estimated size 10.1 KB, free 419.6 KB)","Block <*> stored as values in memory (estimated size <*>, free <*>)",5.802175001008436,0.0828580014058388,0.0174036975,0.0,5.719316999602597,0,0,0,minio,energy_efficient
8602,INFO,storage.BlockManager,Spark,Found block rdd_21_0 locally,Found block rdd_<*> locally,6.2877569944248535,0.0790960039012134,0.0,0.0,6.20866099052364,0,0,0,minio,energy_efficient
8603,INFO,storage.BlockManager,Spark,Found block rdd_21_4 locally,Found block rdd_<*> locally,5.028147999837529,0.0957560041570104,0.0,0.0,4.9323919956805184,0,0,0,minio,energy_efficient
8604,INFO,storage.BlockManager,Spark,Found block rdd_21_3 locally,Found block rdd_<*> locally,6.420814999728464,0.0875960031407885,0.0,0.0,6.333218996587675,0,0,0,minio,energy_efficient
8605,INFO,storage.BlockManager,Spark,Found block rdd_21_2 locally,Found block rdd_<*> locally,9.047649000422098,0.0802229988039471,0.016764095,0.0,8.96742600161815,0,0,0,minio,energy_efficient
8606,INFO,storage.BlockManager,Spark,Found block rdd_21_1 locally,Found block rdd_<*> locally,5.143936003150884,0.0812479993328452,0.0,0.0,5.062688003818039,0,0,0,minio,energy_efficient
8607,INFO,python.PythonRunner,Spark,"Times: total = 39, boot = -104, init = 143, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",7.060529002046678,0.0786609962233342,0.0,0.0,6.981868005823344,0,0,0,minio,energy_efficient
8608,INFO,python.PythonRunner,Spark,"Times: total = 41, boot = -104, init = 145, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",4.7724309988552704,0.077208002039697,0.0,0.0,4.695222996815573,0,0,0,minio,energy_efficient
8609,INFO,python.PythonRunner,Spark,"Times: total = 39, boot = -106, init = 145, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",4.773775006469805,0.0784410003689117,0.0,0.0,4.695334006100893,0,0,0,minio,energy_efficient
8610,INFO,python.PythonRunner,Spark,"Times: total = 39, boot = -106, init = 145, finish = 0","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",6.040952001058031,0.0817690015537664,0.014015664,0.0,5.9591829995042644,0,0,0,minio,energy_efficient
8611,INFO,python.PythonRunner,Spark,"Times: total = 43, boot = -104, init = 146, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",4.994984999939334,0.1026799945975653,0.0,0.0,4.892305005341768,0,0,0,minio,energy_efficient
8612,INFO,executor.Executor,Spark,Finished task 2.0 in stage 16.0 (TID 671). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,4.803318006452173,0.0799499975983053,0.0,0.0,4.723368008853868,0,0,0,minio,energy_efficient
8613,INFO,executor.Executor,Spark,Finished task 3.0 in stage 16.0 (TID 678). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,4.843872993660625,0.0794759980635717,0.0,0.0,4.764396995597053,0,0,0,minio,energy_efficient
8614,INFO,executor.Executor,Spark,Finished task 4.0 in stage 16.0 (TID 679). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.352483996830415,0.0780280024628155,0.0,0.0,5.2744559943675995,0,0,0,minio,energy_efficient
8615,INFO,executor.Executor,Spark,Finished task 0.0 in stage 16.0 (TID 643). 2151 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.621864002023358,0.079691999417264,0.0,0.0,5.542172002606094,0,0,0,minio,energy_efficient
8616,INFO,executor.Executor,Spark,Finished task 1.0 in stage 16.0 (TID 657). 2163 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.95473000430502,0.0803880029707215,0.0,0.0,5.874342001334298,0,0,0,minio,energy_efficient
8617,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 692,Got assigned task <*>,4.796235996764153,0.1154370038420893,0.0180105029999999,0.0,4.680798992922064,0,0,0,minio,energy_efficient
8618,INFO,executor.Executor,Spark,Running task 0.0 in stage 17.0 (TID 692),Running task <*> in stage <*> (TID <*>),4.8283279975294136,0.1296970003750175,0.0,0.0,4.698630997154396,0,0,0,minio,energy_efficient
8619,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 706,Got assigned task <*>,5.039323004893959,0.0830740027595311,0.0166289984999999,0.0,4.956249002134427,0,0,0,minio,energy_efficient
8620,INFO,executor.Executor,Spark,Running task 1.0 in stage 17.0 (TID 706),Running task <*> in stage <*> (TID <*>),6.028151001373772,0.0784609947004355,0.0,0.0,5.949690006673336,0,0,0,minio,energy_efficient
8621,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 716,Got assigned task <*>,5.756769998697564,0.0940210011322051,0.0,0.0,5.662748997565359,0,0,0,minio,energy_efficient
8622,INFO,executor.Executor,Spark,Running task 2.0 in stage 17.0 (TID 716),Running task <*> in stage <*> (TID <*>),5.112932005431503,0.1015069938148371,0.0,0.0,5.011425011616666,0,0,0,minio,energy_efficient
8623,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 718,Got assigned task <*>,5.575281000346877,0.0844090027385391,0.017354210875,0.0,5.4908719976083376,0,0,0,minio,energy_efficient
8624,INFO,broadcast.TorrentBroadcast,Spark,Started reading broadcast variable 26,Started reading broadcast variable <*>,5.375834996812046,0.0786070013418793,0.0,0.0,5.297227995470166,0,0,0,minio,energy_efficient
8625,INFO,executor.Executor,Spark,Running task 3.0 in stage 17.0 (TID 718),Running task <*> in stage <*> (TID <*>),5.735931001254357,0.0773240026319399,0.0,0.0,5.6586069986224174,0,0,0,minio,energy_efficient
8626,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 719,Got assigned task <*>,5.398321001848672,0.081022000813391,0.0,0.0,5.3172990010352805,0,0,0,minio,energy_efficient
8627,INFO,executor.Executor,Spark,Running task 4.0 in stage 17.0 (TID 719),Running task <*> in stage <*> (TID <*>),5.487235997861717,0.0778460016590543,0.0,0.0,5.409389996202663,0,0,0,minio,energy_efficient
8628,INFO,storage.MemoryStore,Spark,"Block broadcast_26_piece0 stored as bytes in memory (estimated size 5.8 KB, free 379.9 KB)","Block <*> stored as bytes in memory (estimated size <*>, free <*>)",4.681009995692875,0.0839389977045357,0.0,0.0,4.5970709979883395,0,0,0,minio,energy_efficient
8629,INFO,broadcast.TorrentBroadcast,Spark,Reading broadcast variable 26 took 10 ms,Reading broadcast variable <*> took <*> ms,5.21297500381479,0.0795159940025769,0.0188227515,0.0,5.1334590098122135,0,0,0,minio,energy_efficient
8630,INFO,storage.MemoryStore,Spark,"Block broadcast_26 stored as values in memory (estimated size 9.7 KB, free 389.6 KB)","Block <*> stored as values in memory (estimated size <*>, free <*>)",5.873333000636194,0.0797069951659068,0.0,0.0,5.793626005470287,0,0,0,minio,energy_efficient
8631,INFO,storage.BlockManager,Spark,Found block rdd_2_0 locally,Found block rdd_<*> locally,5.548813001951203,0.0836889958009123,0.0,0.0,5.46512400615029,0,0,0,minio,energy_efficient
8632,INFO,storage.BlockManager,Spark,Found block rdd_2_4 locally,Found block rdd_<*> locally,5.707152005925309,0.0782469942350871,0.0,0.0,5.628905011690222,0,0,0,minio,energy_efficient
8633,INFO,storage.BlockManager,Spark,Found block rdd_2_3 locally,Found block rdd_<*> locally,4.926132001855876,0.0897760037332773,0.02007407325,0.0,4.836355998122599,0,0,0,minio,energy_efficient
8634,INFO,storage.BlockManager,Spark,Found block rdd_2_2 locally,Found block rdd_<*> locally,7.09565600118367,0.0790780031820759,0.0,0.0,7.016577998001594,0,0,0,minio,energy_efficient
8635,INFO,storage.BlockManager,Spark,Found block rdd_2_1 locally,Found block rdd_<*> locally,4.786364996107295,0.1239209959749132,0.0,0.0,4.662444000132382,0,0,0,minio,energy_efficient
8636,INFO,python.PythonRunner,Spark,"Times: total = 42, boot = -69, init = 110, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",4.822354996576905,0.1300349977100268,0.0,0.0,4.6923199988668784,0,0,0,minio,energy_efficient
8637,INFO,python.PythonRunner,Spark,"Times: total = 40, boot = -71, init = 110, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",5.649824001011439,0.0814199956948868,0.0,0.0,5.568404005316552,0,0,0,minio,energy_efficient
8638,INFO,python.PythonRunner,Spark,"Times: total = 39, boot = -73, init = 111, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",5.593575006059837,0.0926549982978031,0.016474734375,0.0,5.5009200077620335,0,0,0,minio,energy_efficient
8639,INFO,python.PythonRunner,Spark,"Times: total = 44, boot = -72, init = 115, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",5.387448996771127,0.0790179983596317,0.0,0.0,5.308430998411495,0,0,0,minio,energy_efficient
8640,INFO,python.PythonRunner,Spark,"Times: total = 42, boot = -71, init = 112, finish = 1","Times: total = <*>, boot = <*>, init = <*>, finish = <*>",7.479125997633673,0.0946959989960305,0.021309184,0.0,7.384429998637643,0,0,0,minio,energy_efficient
8641,INFO,executor.Executor,Spark,Finished task 4.0 in stage 17.0 (TID 719). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.832934002683032,0.0854239988257177,0.0,0.0,5.747510003857315,0,0,0,minio,energy_efficient
8642,INFO,executor.Executor,Spark,Finished task 0.0 in stage 17.0 (TID 692). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.084522999823093,0.0785439988248981,0.0,0.0,5.005979000998195,0,0,0,minio,energy_efficient
8643,INFO,executor.Executor,Spark,Finished task 2.0 in stage 17.0 (TID 716). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.417499000031967,0.0801040005171671,0.0,0.0,5.3373949995148,0,0,0,minio,energy_efficient
8644,INFO,executor.Executor,Spark,Finished task 3.0 in stage 17.0 (TID 718). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.265804000373464,0.0790699996287003,0.0,0.0,5.186734000744764,0,0,0,minio,energy_efficient
8645,INFO,executor.Executor,Spark,Finished task 1.0 in stage 17.0 (TID 706). 2156 bytes result sent to driver,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,5.167897004866973,0.077673998021055,0.0,0.0,5.0902230068459176,0,0,0,minio,energy_efficient
8646,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 722,Got assigned task <*>,4.68560699664522,0.0799859990365803,0.0,0.0,4.605620997608639,0,0,0,minio,energy_efficient
8647,INFO,executor.Executor,Spark,Running task 0.0 in stage 18.0 (TID 722),Running task <*> in stage <*> (TID <*>),4.831090998777654,0.0910750022740103,0.021521538,0.0,4.740015996503644,0,0,0,minio,energy_efficient
8648,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 736,Got assigned task <*>,4.731428998638876,0.0857119957800023,0.0,0.0,4.6457170028588735,0,0,0,minio,energy_efficient
8649,INFO,executor.Executor,Spark,Running task 1.0 in stage 18.0 (TID 736),Running task <*> in stage <*> (TID <*>),5.666379998729099,0.0974920039880089,0.0,0.0,5.56888799474109,0,0,0,minio,energy_efficient
8650,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 750,Got assigned task <*>,5.472646000271197,0.1157599981524981,0.0,0.0,5.356886002118699,0,0,0,minio,energy_efficient
8651,INFO,executor.Executor,Spark,Running task 2.0 in stage 18.0 (TID 750),Running task <*> in stage <*> (TID <*>),5.518556004972197,0.0869839932420291,0.0227762685,0.0,5.431572011730168,0,0,0,minio,energy_efficient
8652,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 758,Got assigned task <*>,6.666280001809355,0.0879159997566603,0.0,0.0,6.578364002052695,0,0,0,minio,energy_efficient
8653,INFO,executor.Executor,Spark,Running task 3.0 in stage 18.0 (TID 758),Running task <*> in stage <*> (TID <*>),7.606330000271555,0.0817919935798272,0.0,0.0,7.524538006691728,0,0,0,minio,energy_efficient
8654,INFO,broadcast.TorrentBroadcast,Spark,Started reading broadcast variable 27,Started reading broadcast variable <*>,5.020420998334885,0.0784369985922239,0.0,0.0,4.941983999742661,0,0,0,minio,energy_efficient
8655,INFO,executor.CoarseGrainedExecutorBackend,Spark,Got assigned task 759,Got assigned task <*>,5.4299710027407855,0.0781060007284395,0.0,0.0,5.351865002012346,0,0,0,minio,energy_efficient
8656,INFO,executor.Executor,Spark,Running task 4.0 in stage 18.0 (TID 759),Running task <*> in stage <*> (TID <*>),6.481673997768667,0.082618003943935,0.01664811,0.0,6.399055993824732,0,0,0,minio,energy_efficient
